Nose_x,Nose_y,Neck_x,Neck_y,RShoulder_x,RShoulder_y,RElbow_x,RElbow_y,RWrist_x,RWrist_y,LShoulde_x,LShoulde_y,LElbow_x,LElbow_y,LWrist_x,LWrist_y,RHip_x,RHip_y,RKnee_x,RKnee_y,RAnkle_x,RAnkle_y,LHip_x,LHip_y,LKnee_x,LKnee_y,LAnkle_x,LAnkle_y,REye_x,REye_y,LEye_x,LEye_y,REar_x,REar_y,LEar_x,LEar_y
0.167451197,0.375259661,0.167451197,0.461546912,0.111914876,0.461546912,0.084146715,0.540643559,0.098030795,0.634121415,0.219516499,0.454356308,0.254226699,0.540643559,0.233400579,0.626930811,0.136212016,0.648502624,0.122327936,0.770742896,0.132740996,0.892983169,0.205632418,0.634121415,0.209103438,0.763552292,0.202161398,0.892983169,0.157038137,0.368069057,0.177864257,0.368069057,0.139683036,0.389640869,0.195219358,0.382450265
0.163980177,0.389640869,0.163980177,0.475928121,0.111914876,0.475928121,0.080675695,0.547834163,0.101501815,0.648502624,0.222987519,0.475928121,0.25769772,0.547834163,0.229929559,0.634121415,0.136212016,0.648502624,0.122327936,0.770742896,0.132740996,0.892983169,0.202161398,0.641312019,0.209103438,0.763552292,0.202161398,0.892983169,0.153567117,0.382450265,0.174393237,0.382450265,0.136212016,0.396831474,0.195219358,0.396831474
0.163980177,0.404022078,0.167451197,0.483118725,0.111914876,0.483118725,0.077204675,0.562215372,0.104972835,0.648502624,0.219516499,0.483118725,0.26116874,0.547834163,0.229929559,0.648502624,0.136212016,0.662883832,0.118856916,0.763552292,0.132740996,0.892983169,0.205632418,0.655693228,0.209103438,0.770742896,0.202161398,0.892983169,0.153567117,0.396831474,0.174393237,0.389640869,0.139683036,0.411212682,0.195219358,0.411212682
0.163980177,0.418403286,0.167451197,0.497499934,0.115385896,0.497499934,0.073733655,0.569405976,0.104972835,0.655693228,0.222987519,0.504690538,0.26116874,0.562215372,0.229929559,0.655693228,0.136212016,0.677265041,0.118856916,0.770742896,0.132740996,0.892983169,0.202161398,0.670074436,0.209103438,0.763552292,0.202161398,0.892983169,0.153567117,0.411212682,0.174393237,0.411212682,0.139683036,0.425593891,0.191748338,0.425593891
0.163980177,0.432784495,0.167451197,0.511881142,0.111914876,0.511881142,0.073733655,0.590977789,0.108443856,0.670074436,0.222987519,0.511881142,0.26463976,0.583787185,0.229929559,0.670074436,0.139683036,0.698836853,0.118856916,0.770742896,0.132740996,0.900173773,0.205632418,0.691646249,0.209103438,0.770742896,0.202161398,0.892983169,0.153567117,0.425593891,0.174393237,0.418403286,0.136212016,0.439975099,0.195219358,0.439975099
0.163980177,0.447165704,0.167451197,0.526262351,0.111914876,0.526262351,0.070262635,0.605358998,0.108443856,0.684455645,0.222987519,0.526262351,0.26811078,0.598168393,0.233400579,0.684455645,0.139683036,0.706027457,0.118856916,0.770742896,0.132740996,0.892983169,0.198690378,0.706027457,0.212574458,0.770742896,0.202161398,0.892983169,0.153567117,0.439975099,0.174393237,0.439975099,0.136212016,0.454356308,0.195219358,0.454356308
0.163980177,0.461546912,0.167451197,0.533452955,0.111914876,0.540643559,0.066791615,0.612549602,0.108443856,0.691646249,0.222987519,0.540643559,0.27505282,0.605358998,0.233400579,0.691646249,0.139683036,0.713218062,0.118856916,0.770742896,0.132740996,0.900173773,0.198690378,0.713218062,0.219516499,0.7779335,0.205632418,0.892983169,0.153567117,0.454356308,0.174393237,0.454356308,0.136212016,0.468737516,0.195219358,0.468737516
0.163980177,0.475928121,0.167451197,0.547834163,0.115385896,0.547834163,0.063320594,0.619740206,0.104972835,0.698836853,0.222987519,0.555024768,0.27852384,0.619740206,0.236871599,0.691646249,0.143154056,0.720408666,0.118856916,0.763552292,0.132740996,0.892983169,0.198690378,0.720408666,0.226458539,0.770742896,0.202161398,0.892983169,0.153567117,0.468737516,0.174393237,0.468737516,0.136212016,0.483118725,0.195219358,0.483118725
0.163980177,0.490309329,0.167451197,0.562215372,0.115385896,0.562215372,0.059849574,0.634121415,0.104972835,0.706027457,0.222987519,0.569405976,0.28199486,0.626930811,0.236871599,0.706027457,0.143154056,0.72759927,0.118856916,0.763552292,0.136212016,0.892983169,0.202161398,0.741980479,0.226458539,0.763552292,0.202161398,0.892983169,0.153567117,0.483118725,0.177864257,0.483118725,0.136212016,0.490309329,0.195219358,0.490309329
0.163980177,0.497499934,0.167451197,0.569405976,0.111914876,0.569405976,0.056378554,0.641312019,0.101501815,0.713218062,0.222987519,0.57659658,0.28199486,0.634121415,0.240342619,0.713218062,0.143154056,0.741980479,0.118856916,0.763552292,0.132740996,0.892983169,0.195219358,0.741980479,0.229929559,0.756361688,0.205632418,0.900173773,0.153567117,0.490309329,0.174393237,0.490309329,0.139683036,0.504690538,0.195219358,0.504690538
0.167451197,0.511881142,0.170922217,0.583787185,0.115385896,0.583787185,0.056378554,0.648502624,0.101501815,0.720408666,0.226458539,0.583787185,0.28546588,0.641312019,0.240342619,0.720408666,0.146625077,0.741980479,0.118856916,0.756361688,0.136212016,0.892983169,0.202161398,0.741980479,0.229929559,0.756361688,0.202161398,0.900173773,0.157038137,0.497499934,0.177864257,0.497499934,0.139683036,0.511881142,0.198690378,0.511881142
0.167451197,0.519071746,0.170922217,0.590977789,0.115385896,0.583787185,0.052907534,0.655693228,0.098030795,0.720408666,0.229929559,0.590977789,0.2889369,0.648502624,0.243813639,0.720408666,0.150096097,0.741980479,0.118856916,0.756361688,0.136212016,0.892983169,0.209103438,0.749171083,0.226458539,0.756361688,0.202161398,0.892983169,0.157038137,0.511881142,0.177864257,0.511881142,0.139683036,0.526262351,0.198690378,0.519071746
0.167451197,0.519071746,0.170922217,0.590977789,0.115385896,0.590977789,0.052907534,0.655693228,0.098030795,0.720408666,0.229929559,0.590977789,0.2889369,0.648502624,0.247284659,0.720408666,0.150096097,0.741980479,0.115385896,0.756361688,0.132740996,0.900173773,0.205632418,0.749171083,0.233400579,0.756361688,0.202161398,0.900173773,0.157038137,0.511881142,0.177864257,0.511881142,0.139683036,0.526262351,0.202161398,0.526262351
0.167451197,0.526262351,0.174393237,0.590977789,0.118856916,0.590977789,0.052907534,0.662883832,0.094559775,0.720408666,0.229929559,0.598168393,0.29240792,0.655693228,0.250755679,0.72759927,0.150096097,0.741980479,0.115385896,0.756361688,0.132740996,0.892983169,0.205632418,0.756361688,0.229929559,0.756361688,0.202161398,0.900173773,0.160509157,0.519071746,0.177864257,0.511881142,0.143154056,0.533452955,0.202161398,0.533452955
0.170922217,0.526262351,0.174393237,0.598168393,0.118856916,0.598168393,0.052907534,0.670074436,0.098030795,0.72759927,0.233400579,0.598168393,0.29240792,0.662883832,0.254226699,0.72759927,0.153567117,0.749171083,0.115385896,0.763552292,0.132740996,0.892983169,0.209103438,0.756361688,0.233400579,0.756361688,0.202161398,0.900173773,0.160509157,0.519071746,0.181335277,0.519071746,0.146625077,0.533452955,0.202161398,0.533452955
0.170922217,0.533452955,0.177864257,0.598168393,0.122327936,0.598168393,0.056378554,0.670074436,0.098030795,0.720408666,0.233400579,0.605358998,0.29587894,0.662883832,0.250755679,0.72759927,0.150096097,0.749171083,0.115385896,0.763552292,0.132740996,0.900173773,0.205632418,0.756361688,0.233400579,0.756361688,0.205632418,0.900173773,0.163980177,0.519071746,0.181335277,0.519071746,0.146625077,0.533452955,0.202161398,0.533452955
0.170922217,0.526262351,0.177864257,0.598168393,0.122327936,0.598168393,0.059849574,0.670074436,0.101501815,0.72759927,0.236871599,0.598168393,0.29587894,0.655693228,0.254226699,0.72759927,0.150096097,0.756361688,0.118856916,0.763552292,0.132740996,0.900173773,0.209103438,0.763552292,0.233400579,0.756361688,0.205632418,0.900173773,0.163980177,0.519071746,0.181335277,0.519071746,0.146625077,0.533452955,0.202161398,0.533452955
0.174393237,0.526262351,0.177864257,0.598168393,0.125798956,0.598168393,0.063320594,0.662883832,0.101501815,0.72759927,0.236871599,0.598168393,0.29587894,0.655693228,0.25769772,0.72759927,0.153567117,0.749171083,0.118856916,0.763552292,0.132740996,0.892983169,0.209103438,0.756361688,0.233400579,0.756361688,0.205632418,0.892983169,0.163980177,0.519071746,0.184806298,0.511881142,0.150096097,0.533452955,0.205632418,0.526262351
0.174393237,0.519071746,0.181335277,0.590977789,0.125798956,0.590977789,0.066791615,0.655693228,0.104972835,0.720408666,0.240342619,0.590977789,0.2889369,0.648502624,0.254226699,0.72759927,0.153567117,0.741980479,0.118856916,0.756361688,0.132740996,0.892983169,0.209103438,0.749171083,0.236871599,0.756361688,0.202161398,0.892983169,0.163980177,0.511881142,0.184806298,0.511881142,0.150096097,0.526262351,0.205632418,0.526262351
0.177864257,0.519071746,0.181335277,0.590977789,0.129269976,0.583787185,0.070262635,0.655693228,0.104972835,0.720408666,0.236871599,0.583787185,0.2889369,0.648502624,0.254226699,0.720408666,0.153567117,0.741980479,0.118856916,0.756361688,0.132740996,0.900173773,0.212574458,0.749171083,0.236871599,0.756361688,0.205632418,0.892983169,0.170922217,0.511881142,0.188277318,0.511881142,0.153567117,0.526262351,0.209103438,0.526262351
0.181335277,0.511881142,0.184806298,0.583787185,0.132740996,0.583787185,0.073733655,0.655693228,0.108443856,0.713218062,0.236871599,0.583787185,0.2889369,0.648502624,0.250755679,0.720408666,0.157038137,0.741980479,0.122327936,0.763552292,0.132740996,0.900173773,0.216045478,0.749171083,0.233400579,0.756361688,0.205632418,0.892983169,0.170922217,0.504690538,0.191748338,0.504690538,0.153567117,0.519071746,0.209103438,0.519071746
0.184806298,0.519071746,0.184806298,0.583787185,0.132740996,0.57659658,0.077204675,0.648502624,0.108443856,0.713218062,0.240342619,0.583787185,0.2889369,0.648502624,0.250755679,0.720408666,0.157038137,0.741980479,0.122327936,0.763552292,0.132740996,0.900173773,0.216045478,0.749171083,0.236871599,0.756361688,0.205632418,0.892983169,0.174393237,0.511881142,0.195219358,0.504690538,0.157038137,0.519071746,0.212574458,0.519071746
0.184806298,0.519071746,0.188277318,0.583787185,0.132740996,0.583787185,0.077204675,0.655693228,0.111914876,0.713218062,0.240342619,0.583787185,0.2889369,0.648502624,0.250755679,0.720408666,0.160509157,0.741980479,0.125798956,0.763552292,0.136212016,0.900173773,0.219516499,0.749171083,0.236871599,0.763552292,0.209103438,0.892983169,0.174393237,0.504690538,0.195219358,0.504690538,0.157038137,0.519071746,0.212574458,0.519071746
0.184806298,0.519071746,0.188277318,0.583787185,0.136212016,0.583787185,0.080675695,0.655693228,0.108443856,0.713218062,0.240342619,0.583787185,0.2889369,0.648502624,0.247284659,0.72759927,0.160509157,0.741980479,0.125798956,0.763552292,0.132740996,0.900173773,0.212574458,0.741980479,0.236871599,0.756361688,0.209103438,0.885792565,0.177864257,0.511881142,0.198690378,0.504690538,0.160509157,0.519071746,0.212574458,0.519071746
0.188277318,0.519071746,0.188277318,0.583787185,0.136212016,0.583787185,0.080675695,0.655693228,0.111914876,0.720408666,0.243813639,0.590977789,0.2889369,0.648502624,0.247284659,0.720408666,0.160509157,0.741980479,0.125798956,0.763552292,0.136212016,0.900173773,0.212574458,0.741980479,0.240342619,0.763552292,0.209103438,0.885792565,0.177864257,0.511881142,0.198690378,0.504690538,0.160509157,0.526262351,0.216045478,0.519071746
0.188277318,0.519071746,0.188277318,0.583787185,0.136212016,0.583787185,0.084146715,0.655693228,0.108443856,0.720408666,0.243813639,0.590977789,0.29240792,0.648502624,0.250755679,0.72759927,0.160509157,0.734789875,0.125798956,0.763552292,0.132740996,0.900173773,0.212574458,0.741980479,0.240342619,0.756361688,0.212574458,0.885792565,0.177864257,0.511881142,0.198690378,0.511881142,0.160509157,0.519071746,0.216045478,0.526262351
0.188277318,0.519071746,0.188277318,0.583787185,0.136212016,0.583787185,0.084146715,0.655693228,0.108443856,0.720408666,0.243813639,0.590977789,0.2889369,0.648502624,0.254226699,0.720408666,0.160509157,0.734789875,0.125798956,0.756361688,0.132740996,0.900173773,0.212574458,0.741980479,0.240342619,0.749171083,0.212574458,0.885792565,0.181335277,0.511881142,0.198690378,0.511881142,0.163980177,0.519071746,0.216045478,0.526262351
0.191748338,0.526262351,0.191748338,0.583787185,0.139683036,0.583787185,0.087617735,0.648502624,0.108443856,0.713218062,0.243813639,0.590977789,0.2889369,0.641312019,0.250755679,0.720408666,0.160509157,0.734789875,0.125798956,0.756361688,0.132740996,0.900173773,0.212574458,0.734789875,0.240342619,0.749171083,0.212574458,0.885792565,0.181335277,0.511881142,0.202161398,0.511881142,0.163980177,0.526262351,0.219516499,0.526262351
0.191748338,0.519071746,0.191748338,0.583787185,0.139683036,0.583787185,0.087617735,0.648502624,0.111914876,0.713218062,0.243813639,0.583787185,0.2889369,0.641312019,0.250755679,0.720408666,0.163980177,0.734789875,0.129269976,0.756361688,0.132740996,0.900173773,0.212574458,0.741980479,0.240342619,0.756361688,0.216045478,0.885792565,0.181335277,0.511881142,0.202161398,0.511881142,0.163980177,0.526262351,0.219516499,0.519071746
0.191748338,0.519071746,0.191748338,0.583787185,0.139683036,0.583787185,0.087617735,0.648502624,0.111914876,0.713218062,0.243813639,0.583787185,0.2889369,0.641312019,0.250755679,0.720408666,0.163980177,0.734789875,0.125798956,0.756361688,0.132740996,0.900173773,0.212574458,0.741980479,0.240342619,0.756361688,0.212574458,0.885792565,0.181335277,0.511881142,0.198690378,0.511881142,0.163980177,0.526262351,0.216045478,0.519071746
0.191748338,0.519071746,0.191748338,0.583787185,0.143154056,0.583787185,0.091088755,0.648502624,0.111914876,0.720408666,0.243813639,0.583787185,0.2889369,0.648502624,0.250755679,0.720408666,0.163980177,0.734789875,0.129269976,0.756361688,0.132740996,0.900173773,0.212574458,0.741980479,0.243813639,0.749171083,0.216045478,0.885792565,0.181335277,0.511881142,0.198690378,0.511881142,0.163980177,0.526262351,0.216045478,0.519071746
0.191748338,0.519071746,0.191748338,0.583787185,0.143154056,0.583787185,0.091088755,0.641312019,0.111914876,0.720408666,0.243813639,0.583787185,0.2889369,0.648502624,0.254226699,0.720408666,0.163980177,0.734789875,0.129269976,0.763552292,0.132740996,0.900173773,0.216045478,0.734789875,0.243813639,0.749171083,0.212574458,0.885792565,0.181335277,0.511881142,0.202161398,0.511881142,0.167451197,0.526262351,0.219516499,0.519071746
0.29587894,0.396831474,0.26116874,0.461546912,0.247284659,0.461546912,0.26463976,0.569405976,0.2889369,0.634121415,0.28199486,0.454356308,0.29240792,0.547834163,0.29587894,0.612549602,0.240342619,0.612549602,0.27852384,0.72759927,0.26463976,0.864220752,0.25769772,0.612549602,0.27852384,0.720408666,0.26463976,0.857030147,0.28546588,0.382450265,0.299349961,0.382450265,0.26116874,0.389640869,,
0.29240792,0.396831474,0.26463976,0.461546912,0.243813639,0.461546912,0.26116874,0.569405976,0.2889369,0.634121415,0.28199486,0.461546912,0.29587894,0.547834163,0.299349961,0.612549602,0.240342619,0.612549602,0.27505282,0.72759927,0.26463976,0.864220752,0.26463976,0.612549602,0.27852384,0.720408666,0.26116874,0.857030147,0.28546588,0.382450265,0.29587894,0.382450265,0.25769772,0.389640869,,
0.2889369,0.396831474,0.26116874,0.461546912,0.243813639,0.468737516,0.26116874,0.562215372,0.29240792,0.626930811,0.28199486,0.461546912,0.29240792,0.547834163,0.299349961,0.605358998,0.243813639,0.619740206,0.27852384,0.72759927,0.26463976,0.864220752,0.26116874,0.619740206,0.27852384,0.720408666,0.26116874,0.857030147,0.28199486,0.382450265,0.29240792,0.382450265,0.25769772,0.389640869,,
0.2889369,0.396831474,0.26116874,0.461546912,0.243813639,0.461546912,0.26116874,0.569405976,0.29240792,0.626930811,0.28199486,0.461546912,0.29240792,0.547834163,0.299349961,0.612549602,0.243813639,0.619740206,0.27505282,0.72759927,0.26463976,0.864220752,0.26463976,0.612549602,0.27852384,0.720408666,0.26116874,0.857030147,0.27852384,0.382450265,0.29240792,0.382450265,0.254226699,0.389640869,,
0.28546588,0.396831474,0.25769772,0.461546912,0.240342619,0.468737516,0.25769772,0.562215372,0.2889369,0.626930811,0.27852384,0.461546912,0.29240792,0.547834163,0.299349961,0.605358998,0.243813639,0.612549602,0.27505282,0.72759927,0.26116874,0.864220752,0.26116874,0.612549602,0.27852384,0.720408666,0.25769772,0.857030147,0.27505282,0.382450265,0.2889369,0.382450265,0.254226699,0.389640869,,
0.28199486,0.396831474,0.25769772,0.461546912,0.240342619,0.468737516,0.25769772,0.562215372,0.2889369,0.626930811,0.27852384,0.461546912,0.29240792,0.547834163,0.302820981,0.605358998,0.243813639,0.612549602,0.27505282,0.72759927,0.25769772,0.864220752,0.26116874,0.619740206,0.27505282,0.72759927,0.25769772,0.849839543,0.2715818,0.382450265,0.2889369,0.382450265,0.250755679,0.396831474,,
0.28199486,0.396831474,0.25769772,0.461546912,0.236871599,0.468737516,0.254226699,0.569405976,0.2889369,0.619740206,0.27852384,0.461546912,0.29240792,0.540643559,0.302820981,0.605358998,0.243813639,0.619740206,0.27505282,0.72759927,0.26116874,0.857030147,0.26463976,0.619740206,0.27852384,0.72759927,0.25769772,0.849839543,0.2715818,0.382450265,0.28546588,0.382450265,0.250755679,0.396831474,,
0.28199486,0.396831474,0.25769772,0.461546912,0.236871599,0.468737516,0.25769772,0.569405976,0.2889369,0.626930811,0.27852384,0.461546912,0.29240792,0.540643559,0.302820981,0.605358998,0.240342619,0.612549602,0.27505282,0.72759927,0.26116874,0.857030147,0.26811078,0.612549602,0.27852384,0.720408666,0.254226699,0.842648939,0.2715818,0.382450265,0.28546588,0.382450265,0.250755679,0.396831474,,
0.27852384,0.404022078,0.25769772,0.461546912,0.236871599,0.468737516,0.254226699,0.562215372,0.28546588,0.619740206,0.27852384,0.461546912,0.2889369,0.540643559,0.302820981,0.598168393,0.240342619,0.612549602,0.27505282,0.72759927,0.26116874,0.857030147,0.26811078,0.612549602,0.27852384,0.72759927,0.254226699,0.849839543,0.2715818,0.389640869,0.28546588,0.389640869,0.250755679,0.396831474,,
0.27852384,0.404022078,0.26116874,0.461546912,0.236871599,0.468737516,0.250755679,0.562215372,0.28546588,0.619740206,0.28199486,0.461546912,0.2889369,0.540643559,0.302820981,0.605358998,0.240342619,0.612549602,0.27505282,0.72759927,0.26116874,0.857030147,0.27505282,0.612549602,0.27852384,0.72759927,0.250755679,0.842648939,0.26811078,0.389640869,0.28199486,0.389640869,0.247284659,0.396831474,,
0.27852384,0.404022078,0.26116874,0.461546912,0.236871599,0.468737516,0.247284659,0.569405976,0.27852384,0.619740206,0.28199486,0.461546912,0.2889369,0.547834163,0.302820981,0.605358998,0.240342619,0.612549602,0.27505282,0.72759927,0.25769772,0.864220752,0.27852384,0.612549602,0.28199486,0.720408666,0.254226699,0.842648939,0.26811078,0.389640869,0.28199486,0.389640869,0.247284659,0.404022078,,
0.27852384,0.404022078,0.25769772,0.461546912,0.233400579,0.468737516,0.247284659,0.562215372,0.27505282,0.626930811,0.28199486,0.461546912,0.29240792,0.547834163,0.306292001,0.605358998,0.240342619,0.619740206,0.27505282,0.72759927,0.26116874,0.857030147,0.27505282,0.612549602,0.28199486,0.720408666,0.250755679,0.842648939,0.26811078,0.389640869,0.28199486,0.389640869,0.247284659,0.404022078,,
0.27852384,0.404022078,0.25769772,0.461546912,0.233400579,0.468737516,0.247284659,0.569405976,0.27505282,0.626930811,0.28199486,0.461546912,0.2889369,0.547834163,0.306292001,0.598168393,0.236871599,0.619740206,0.27852384,0.72759927,0.26116874,0.857030147,0.2715818,0.612549602,0.27852384,0.72759927,0.250755679,0.842648939,0.26811078,0.389640869,0.28199486,0.389640869,0.247284659,0.404022078,,
0.27852384,0.404022078,0.25769772,0.461546912,0.233400579,0.468737516,0.243813639,0.569405976,0.2715818,0.626930811,0.27852384,0.461546912,0.28546588,0.547834163,0.306292001,0.598168393,0.236871599,0.612549602,0.27852384,0.72759927,0.26116874,0.857030147,0.26811078,0.612549602,0.27852384,0.72759927,0.250755679,0.842648939,0.26811078,0.396831474,0.28199486,0.389640869,0.247284659,0.404022078,,
0.27852384,0.404022078,0.25769772,0.461546912,0.233400579,0.468737516,0.243813639,0.562215372,0.2715818,0.619740206,0.27852384,0.461546912,0.28546588,0.547834163,0.302820981,0.598168393,0.236871599,0.612549602,0.27505282,0.72759927,0.26116874,0.849839543,0.26811078,0.612549602,0.27852384,0.720408666,0.254226699,0.842648939,0.26811078,0.389640869,0.28199486,0.389640869,0.247284659,0.404022078,,
0.27852384,0.404022078,0.254226699,0.461546912,0.236871599,0.468737516,0.247284659,0.562215372,0.2715818,0.619740206,0.27505282,0.461546912,0.28546588,0.547834163,0.302820981,0.598168393,0.233400579,0.612549602,0.27852384,0.72759927,0.26116874,0.857030147,0.26116874,0.612549602,0.27852384,0.720408666,0.254226699,0.842648939,0.26811078,0.389640869,0.28199486,0.389640869,0.247284659,0.404022078,,
0.27852384,0.404022078,0.254226699,0.461546912,0.233400579,0.468737516,0.247284659,0.562215372,0.2715818,0.626930811,0.27505282,0.461546912,0.28546588,0.547834163,0.299349961,0.598168393,0.229929559,0.612549602,0.27852384,0.72759927,0.26116874,0.857030147,0.25769772,0.612549602,0.27852384,0.72759927,0.250755679,0.842648939,0.26811078,0.389640869,0.28199486,0.389640869,0.247284659,0.404022078,,
0.27852384,0.404022078,0.254226699,0.468737516,0.236871599,0.468737516,0.247284659,0.562215372,0.2715818,0.626930811,0.27505282,0.468737516,0.28546588,0.555024768,0.299349961,0.605358998,0.229929559,0.612549602,0.28199486,0.72759927,0.25769772,0.857030147,0.25769772,0.612549602,0.28199486,0.72759927,0.254226699,0.842648939,0.2715818,0.396831474,0.28199486,0.396831474,0.250755679,0.404022078,,
0.27852384,0.411212682,0.254226699,0.468737516,0.236871599,0.468737516,0.247284659,0.569405976,0.27505282,0.626930811,0.27505282,0.468737516,0.28199486,0.555024768,0.29587894,0.605358998,0.226458539,0.612549602,0.27852384,0.72759927,0.25769772,0.857030147,0.254226699,0.619740206,0.28199486,0.72759927,0.254226699,0.842648939,0.2715818,0.396831474,0.28546588,0.396831474,0.250755679,0.404022078,,
0.28199486,0.411212682,0.25769772,0.468737516,0.240342619,0.468737516,0.247284659,0.569405976,0.27505282,0.626930811,0.27852384,0.468737516,0.28199486,0.555024768,0.29240792,0.605358998,0.229929559,0.619740206,0.28199486,0.734789875,0.25769772,0.857030147,0.250755679,0.619740206,0.27852384,0.72759927,0.254226699,0.842648939,0.2715818,0.396831474,0.28546588,0.396831474,0.250755679,0.411212682,,
0.28199486,0.418403286,0.25769772,0.475928121,0.240342619,0.475928121,0.247284659,0.569405976,0.27852384,0.626930811,0.27505282,0.475928121,0.28199486,0.555024768,0.2889369,0.612549602,0.222987519,0.619740206,0.27852384,0.734789875,0.254226699,0.864220752,0.240342619,0.626930811,0.27505282,0.734789875,0.250755679,0.842648939,0.27505282,0.404022078,0.28546588,0.411212682,0.254226699,0.411212682,,
0.28546588,0.418403286,0.25769772,0.483118725,0.243813639,0.483118725,0.250755679,0.583787185,0.27505282,0.634121415,0.27852384,0.483118725,0.28199486,0.569405976,0.2889369,0.619740206,0.219516499,0.626930811,0.28199486,0.734789875,0.254226699,0.864220752,0.233400579,0.626930811,0.27505282,0.734789875,0.250755679,0.842648939,0.27852384,0.404022078,0.2889369,0.404022078,0.25769772,0.418403286,,
0.2889369,0.425593891,0.25769772,0.483118725,0.247284659,0.483118725,0.250755679,0.583787185,0.27852384,0.641312019,0.27852384,0.490309329,0.27852384,0.569405976,0.28546588,0.626930811,0.216045478,0.626930811,0.28546588,0.741980479,0.250755679,0.864220752,0.233400579,0.634121415,0.27852384,0.734789875,0.250755679,0.842648939,0.28199486,0.418403286,0.29240792,0.418403286,0.26116874,0.425593891,,
0.29240792,0.439975099,0.26116874,0.490309329,0.254226699,0.490309329,0.254226699,0.590977789,0.27852384,0.641312019,0.27852384,0.490309329,0.27852384,0.569405976,0.28546588,0.634121415,0.212574458,0.634121415,0.28546588,0.741980479,0.250755679,0.857030147,0.219516499,0.634121415,0.2889369,0.741980479,0.25769772,0.849839543,0.28546588,0.425593891,0.29587894,0.425593891,0.26463976,0.432784495,,
0.29587894,0.447165704,0.26463976,0.490309329,0.25769772,0.497499934,0.254226699,0.590977789,0.27852384,0.648502624,0.27505282,0.490309329,0.27505282,0.583787185,0.28199486,0.641312019,0.209103438,0.641312019,0.28546588,0.741980479,0.250755679,0.864220752,0.202161398,0.641312019,0.28546588,0.741980479,0.25769772,0.849839543,0.2889369,0.432784495,0.299349961,0.432784495,0.26811078,0.439975099,,
0.302820981,0.454356308,0.26811078,0.504690538,0.26116874,0.504690538,0.25769772,0.605358998,0.28199486,0.662883832,0.27852384,0.504690538,0.2715818,0.590977789,0.28199486,0.648502624,0.202161398,0.648502624,0.28546588,0.741980479,0.250755679,0.857030147,0.195219358,0.648502624,0.2889369,0.741980479,0.254226699,0.849839543,0.29587894,0.447165704,0.302820981,0.447165704,0.2715818,0.447165704,,
0.309763021,0.461546912,0.26811078,0.511881142,0.2715818,0.519071746,0.26116874,0.619740206,0.28199486,0.677265041,0.26116874,0.504690538,0.26463976,0.605358998,0.27852384,0.648502624,0.202161398,0.655693228,0.28546588,0.741980479,0.250755679,0.864220752,0.188277318,0.655693228,0.27505282,0.741980479,0.250755679,0.842648939,0.302820981,0.447165704,0.309763021,0.447165704,0.27852384,0.454356308,,
0.306292001,0.475928121,0.26811078,0.519071746,0.2715818,0.526262351,0.26116874,0.634121415,0.28199486,0.684455645,0.26811078,0.511881142,0.26463976,0.619740206,0.27505282,0.655693228,0.198690378,0.662883832,0.28546588,0.741980479,0.254226699,0.864220752,0.184806298,0.662883832,0.2715818,0.741980479,0.250755679,0.842648939,0.299349961,0.461546912,0.313234041,0.461546912,0.27505282,0.468737516,,
0.313234041,0.490309329,0.2715818,0.526262351,0.26811078,0.540643559,0.26116874,0.641312019,0.28199486,0.698836853,,,,,,,0.188277318,0.670074436,0.28546588,0.741980479,0.250755679,0.857030147,0.184806298,0.670074436,0.26811078,0.741980479,0.250755679,0.842648939,0.306292001,0.475928121,0.313234041,0.475928121,0.28199486,0.475928121,,
0.313234041,0.497499934,0.2715818,0.533452955,0.27505282,0.547834163,0.26116874,0.648502624,0.28199486,0.698836853,0.26811078,0.526262351,0.26463976,0.619740206,,,0.191748338,0.677265041,0.28546588,0.741980479,0.254226699,0.857030147,0.181335277,0.670074436,0.26811078,0.741980479,0.250755679,0.842648939,0.309763021,0.483118725,0.316705061,0.483118725,0.28546588,0.483118725,,
0.316705061,0.511881142,0.2715818,0.547834163,0.2715818,0.555024768,0.26116874,0.662883832,0.27505282,0.691646249,0.27505282,0.540643559,,,,,0.188277318,0.691646249,0.28546588,0.741980479,0.254226699,0.864220752,0.170922217,0.684455645,0.2715818,0.741980479,0.250755679,0.842648939,0.309763021,0.497499934,0.316705061,0.504690538,0.28546588,0.497499934,,
0.316705061,0.519071746,0.2715818,0.555024768,0.26811078,0.569405976,0.26116874,0.670074436,0.27852384,0.698836853,0.27852384,0.555024768,,,,,0.188277318,0.691646249,0.28546588,0.741980479,0.250755679,0.864220752,0.167451197,0.684455645,0.26811078,0.741980479,0.243813639,0.835458334,0.313234041,0.511881142,0.320176081,0.511881142,0.28546588,0.504690538,,
0.313234041,0.533452955,0.26811078,0.562215372,0.26463976,0.57659658,0.26116874,0.684455645,0.27852384,0.698836853,0.27505282,0.562215372,,,,,0.181335277,0.698836853,0.28546588,0.741980479,0.254226699,0.864220752,0.167451197,0.691646249,0.2715818,0.741980479,0.250755679,0.842648939,0.309763021,0.519071746,0.316705061,0.519071746,0.28546588,0.519071746,,
